"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"LOC606724"	4.62664100316357e-54	0.752812718459741	0.856	0.513	9.80153896520202e-50	"11"	"LOC606724"
"YWHAE1"	4.74189029144666e-54	0.548843554420356	0.803	0.346	1.00456945824297e-49	"11"	"YWHAE"
"CCNE2"	4.82004919191141e-54	2.97894488197518	0.492	0.082	1.02112742130643e-49	"11"	"CCNE2"
"TROAP"	2.26294024992186e-53	4.35207723299409	0.411	0.012	4.79403891945947e-49	"11"	"TROAP"
"SHCBP1"	3.79763606786783e-53	4.50011931081928	0.429	0.01	8.04529200977799e-49	"11"	"SHCBP1"
"SMC3"	4.38081673229331e-53	0.535172152818911	0.809	0.362	9.28076024736337e-49	"11"	"SMC3"
"NUDT21"	6.6828352826793e-53	0.410565421171724	0.658	0.207	1.41575865463561e-48	"11"	"NUDT21"
"LMNB1"	8.21095637714341e-53	1.32162595599751	0.448	0.052	1.73949110849783e-48	"11"	"LMNB1"
"UQCRC11"	1.58638866888981e-52	0.513255225336062	0.793	0.291	3.36076439504307e-48	"11"	"UQCRC1"
"MXD31"	1.89543417975593e-52	0.737713756119006	0.777	0.359	4.01547730981293e-48	"11"	"MXD3"
"ACTL6A"	2.30431204853457e-52	0.58371248526541	0.649	0.178	4.88168507482048e-48	"11"	"ACTL6A"
"HAUS11"	6.31277256589163e-52	0.506121904155524	0.545	0.132	1.33736086808414e-47	"11"	"HAUS1"
"TUBG1"	9.16794361545216e-52	0.827366382475592	0.514	0.125	1.94222885493354e-47	"11"	"TUBG1"
"DIAPH3"	1.04106532283891e-51	4.95532462233971	0.433	0.008	2.20549688643424e-47	"11"	"DIAPH3"
"POLA2"	1.19831982583444e-51	0.648730976528277	0.52	0.064	2.53864055103026e-47	"11"	"POLA2"
"RTN3"	1.29649314084131e-51	0.5544679984497	0.677	0.198	2.74662071887232e-47	"11"	"RTN3"
"DLGAP5"	1.35045904216549e-51	5.18335670654543	0.414	0.009	2.8609474808276e-47	"11"	"DLGAP5"
"GNG52"	1.59880380298045e-51	0.457003604841669	0.724	0.346	3.38706585661408e-47	"11"	"GNG5"
"POLA1"	2.15897485374033e-51	0.575770775407799	0.476	0.055	4.5737882276489e-47	"11"	"POLA1"
"PSMA21"	2.20938696393832e-51	0.568903150374375	0.862	0.423	4.68058628310333e-47	"11"	"PSMA2"
"CENPO"	2.46081148185681e-51	0.26576114718171	0.536	0.146	5.21322912431366e-47	"11"	"CENPO"
"C7orf251"	3.33895992902319e-51	0.547031493395473	0.856	0.428	7.07358660963563e-47	"11"	"C7orf25"
"HNRNPF"	3.6574571341833e-51	0.566468933854166	0.9	0.463	7.74832293876733e-47	"11"	"HNRNPF"
"EIF4A3"	6.36841840424334e-51	0.678983467408567	0.68	0.215	1.34914943893895e-46	"11"	"EIF4A3"
"CD742"	7.67848711504413e-51	0.5450260326781	0.881	0.559	1.6266874953221e-46	"11"	"CD74"
"MPDU1"	1.81918841650092e-50	0.55290757295582	0.599	0.161	3.85395066035721e-46	"11"	"MPDU1"
"SNRPA"	2.04755664713108e-50	0.352989609282012	0.639	0.205	4.3377487569472e-46	"11"	"SNRPA"
"CSE1L"	2.3534317154054e-50	0.402964906848695	0.599	0.21	4.98574508908634e-46	"11"	"CSE1L"
"HNRNPA2B1"	2.56576190794356e-50	0.515090195715639	0.912	0.571	5.43556660197843e-46	"11"	"HNRNPA2B1"
"SLC25A10"	2.97127102001074e-50	0.478443167001123	0.577	0.126	6.29463765589275e-46	"11"	"SLC25A10"
"PTBP11"	3.11808824964224e-50	0.547934691538805	0.806	0.352	6.60566995686709e-46	"11"	"PTBP1"
"SUMO3"	3.74228086737542e-50	0.400262001307808	0.777	0.303	7.92802201753484e-46	"11"	"SUMO3"
"PPIA1"	3.93343677848486e-50	0.5116700637415	0.818	0.442	8.33298581522017e-46	"11"	"PPIA"
"KIF2C"	4.80458150727034e-50	3.69240711698737	0.445	0.035	1.01785059231522e-45	"11"	"KIF2C"
"FANCG"	5.08518496419414e-50	0.703864844325898	0.486	0.047	1.07729643466453e-45	"11"	"FANCG"
"SGO1-AS1"	7.23238525296469e-50	3.18729819375783	0.433	0.013	1.53218081584057e-45	"11"	"SGO1-AS1"
"RALY"	7.67944861730965e-50	0.530855835919182	0.828	0.401	1.62689118957705e-45	"11"	"RALY"
"CDCA8"	8.49284789313934e-50	3.76567304185268	0.433	0.014	1.79920982616157e-45	"11"	"CDCA8"
"YEATS4"	8.87848174959574e-50	0.429051359143267	0.527	0.092	1.88090635865186e-45	"11"	"YEATS4"
"RFC5"	1.02377010052591e-49	1.31121466109582	0.492	0.061	2.16885695796415e-45	"11"	"RFC5"
"RACGAP1"	1.27091795928513e-49	1.22151280418285	0.417	0.026	2.69243969674554e-45	"11"	"RACGAP1"
"CNP"	1.35105260849084e-49	0.483547384244595	0.605	0.204	2.86220495108783e-45	"11"	"CNP"
"SGO1"	2.85338642251134e-49	2.49469603172295	0.439	0.024	6.04489913609027e-45	"11"	"SGO1"
"FKBP1A3"	3.82086317610804e-49	0.566810164646924	0.865	0.435	8.09449863858489e-45	"11"	"FKBP1A"
"PSMA42"	3.8344768173918e-49	0.571730997226133	0.815	0.35	8.12333913764452e-45	"11"	"PSMA4"
"CBX32"	3.98863392034518e-49	0.312929529543916	0.69	0.257	8.44992096025127e-45	"11"	"CBX3"
"PGK11"	4.61725825635087e-49	0.538215541657436	0.897	0.591	9.78166161607932e-45	"11"	"PGK1"
"PSMD81"	6.49393905766249e-49	0.541246613723351	0.837	0.39	1.3757409893658e-44	"11"	"PSMD8"
"HMGN1"	7.74019562429762e-49	0.516538501828761	0.89	0.492	1.63976044300745e-44	"11"	"HMGN1"
"ITGAE2"	9.20258556233271e-49	0.843037183879352	0.605	0.265	1.94956775138019e-44	"11"	"ITGAE"
"SLC27A2"	1.15664450798451e-48	0.887221555141386	0.339	0.044	2.45035139016518e-44	"11"	"SLC27A2"
"RFWD3"	1.34868294693974e-48	0.559902509565413	0.545	0.118	2.85718482309184e-44	"11"	"RFWD3"
"BLM"	1.42100884854342e-48	0.490537213630388	0.451	0.053	3.01040724563923e-44	"11"	"BLM"
"EXOSC9"	1.92160897458698e-48	0.372582363989823	0.614	0.165	4.07092861266252e-44	"11"	"EXOSC9"
"HMGA1"	1.9392768832481e-48	0.555044716948569	0.614	0.196	4.10835807716111e-44	"11"	"HMGA1"
"FAM174B"	2.03409305308946e-48	0.977978389611756	0.408	0.107	4.30922613297002e-44	"11"	"FAM174B"
"RAD21"	2.30356016183447e-48	0.599093464092587	0.712	0.351	4.88009220284631e-44	"11"	"RAD21"
"HNRNPR"	2.3254122029799e-48	0.540624224324888	0.846	0.423	4.92638575201292e-44	"11"	"HNRNPR"
"MIS18BP12"	2.52053988077588e-48	0.435514460159836	0.627	0.222	5.3397637374237e-44	"11"	"MIS18BP1"
"SHMT21"	3.17685994465032e-48	0.777985889985787	0.618	0.14	6.73017779274171e-44	"11"	"SHMT2"
"MIR497HG2"	4.66705273522666e-48	0.587792145477713	0.752	0.337	9.88715121957768e-44	"11"	"MIR497HG"
"GSTO13"	6.88640851709205e-48	0.433342577278311	0.768	0.291	1.45888564434595e-43	"11"	"GSTO1"
"PAICS"	1.46271529064226e-47	1.04463319125618	0.514	0.081	3.09876234322562e-43	"11"	"PAICS"
"KIF23"	1.50662381481076e-47	4.59409833865198	0.417	0.019	3.1917825516766e-43	"11"	"KIF23"
"COX8A3"	1.75650814188836e-47	0.603187443007262	0.671	0.354	3.72116249859049e-43	"11"	"COX8A"
"ADCY3"	2.16859772274013e-47	0.365810278041183	0.502	0.081	4.59417427562496e-43	"11"	"ADCY3"
"SNRPC2"	2.49047781218595e-47	0.314110559163472	0.687	0.289	5.27607724511594e-43	"11"	"SNRPC"
"CACYBP1"	3.0666737247758e-47	0.415529370282562	0.765	0.329	6.49674828593754e-43	"11"	"CACYBP"
"ESCO2"	3.15389364059244e-47	4.34480348984607	0.439	0.012	6.68152367759509e-43	"11"	"ESCO2"
"ARPC22"	4.21319503526633e-47	0.487787806318217	0.884	0.604	8.92565368221172e-43	"11"	"ARPC2"
"MRPL513"	1.17931808722545e-46	0.299258421730089	0.674	0.283	2.49838536778712e-42	"11"	"MRPL51"
"KIF4A"	1.48629021166545e-46	4.36675096736303	0.398	0.01	3.14870581341326e-42	"11"	"KIF4A"
"DUSP43"	1.85471653156206e-46	0.566637881731389	0.592	0.162	3.92921697211423e-42	"11"	"DUSP4"
"HLA-DMA2"	2.04063649060594e-46	0.519743199934397	0.661	0.207	4.32308840534868e-42	"11"	"HLA-DMA"
"ITGB3BP"	3.11376780908341e-46	0.389906466754339	0.455	0.085	6.59651710354321e-42	"11"	"ITGB3BP"
"CYB5B"	3.87445896722923e-46	0.398852643964142	0.765	0.296	8.20804132207512e-42	"11"	"CYB5B"
"ARPC5"	5.57810357938607e-46	0.520672423264344	0.887	0.513	1.18172124329294e-41	"11"	"ARPC5"
"AK2"	9.31114608111145e-46	0.344310903541615	0.718	0.247	1.97256629728346e-41	"11"	"AK2"
"CDC6"	1.43687973976017e-45	5.19491948339297	0.417	0.009	3.04402972868193e-41	"11"	"CDC6"
"NABP2"	1.53731960549797e-45	0.508018891052574	0.552	0.108	3.25681158424744e-41	"11"	"NABP2"
"GEN1"	2.3701031027897e-45	1.76891349436481	0.42	0.037	5.02106342325998e-41	"11"	"GEN1"
"CYC1"	2.43847036380283e-45	0.493616933789083	0.668	0.217	5.16589946571629e-41	"11"	"CYC1"
"PRIM1"	2.87647710943009e-45	0.2596156678067	0.498	0.099	6.09381675632765e-41	"11"	"PRIM1"
"CCT5"	2.8993770687169e-45	0.530437296184267	0.746	0.28	6.14233032007674e-41	"11"	"CCT5"
"HADH"	3.19653426118963e-45	0.61451164004196	0.536	0.098	6.77185783233023e-41	"11"	"HADH"
"TEX30"	3.49016618087335e-45	0.530154279756968	0.464	0.059	7.3939170541802e-41	"11"	"TEX30"
"YWHAH1"	4.14481111889953e-45	0.665384841733988	0.586	0.151	8.78078235538866e-41	"11"	"YWHAH"
"BTG32"	4.155645066663e-45	0.444625868389994	0.558	0.145	8.80373407372557e-41	"11"	"BTG3"
"ILF2"	5.26471987743415e-45	0.511383112896776	0.796	0.326	1.11533090603442e-40	"11"	"ILF2"
"UBE2A1"	5.45653197166673e-45	0.421265019587019	0.658	0.215	1.1559662981976e-40	"11"	"UBE2A"
"CXCL132"	6.84916719600473e-45	1.78078578556768	0.37	0.053	1.4509960704736e-40	"11"	"CXCL13"
"TXN2"	7.63612815962855e-45	0.396845514779308	0.68	0.347	1.61771375061731e-40	"11"	"TXN"
"HMMR"	9.36829524137725e-45	4.86465340544808	0.389	0.01	1.98467334688577e-40	"11"	"HMMR"
"FIBP1"	1.39629478762232e-44	0.494681366417361	0.643	0.199	2.95805050757787e-40	"11"	"FIBP"
"TCP1"	1.56977157285718e-44	0.422685056995901	0.79	0.362	3.32556107709794e-40	"11"	"TCP1"
"ENTPD12"	1.62207113163165e-44	1.17313319994735	0.542	0.125	3.43635769236165e-40	"11"	"ENTPD1"
"STIL"	2.14188672398937e-44	3.54713388565562	0.401	0.013	4.53758702477148e-40	"11"	"STIL"
"RBX11"	2.54935969866538e-44	0.340349225682901	0.652	0.328	5.40081852162261e-40	"11"	"RBX1"
"YBX11"	2.94803761597972e-44	0.739101352724542	0.687	0.332	6.24541768945305e-40	"11"	"YBX1"
"GTF3C63"	3.01284480507347e-44	0.330791625447344	0.702	0.283	6.38271171954815e-40	"11"	"GTF3C6"
"CCT6A"	3.52930689287618e-44	0.455454401628024	0.781	0.31	7.47683665255818e-40	"11"	"CCT6A"
"TUBA1A"	3.69566450550995e-44	0.351156294126829	0.552	0.251	7.82926525492283e-40	"11"	"TUBA1A"
"POMP2"	4.32987875325132e-44	0.406621065754867	0.721	0.333	9.17284813876293e-40	"11"	"POMP"
"YIF1B"	5.18816625954197e-44	0.280064221484161	0.574	0.159	1.09911302208397e-39	"11"	"YIF1B"
"HMGB3"	5.58482519484127e-44	2.88414755175269	0.414	0.018	1.18314521752712e-39	"11"	"HMGB3"
"PDCD12"	8.1190855293785e-44	0.658575952474976	0.627	0.203	1.72002826939884e-39	"11"	"PDCD1"
"CDK2AP22"	1.16835108706288e-43	0.454350780417915	0.771	0.361	2.47515177794271e-39	"11"	"CDK2AP2"
"UBR7"	1.22840633414659e-43	0.544808035877663	0.539	0.149	2.60237881888954e-39	"11"	"UBR7"
"HNRNPAB"	1.83487043952845e-43	0.615290057740681	0.549	0.144	3.88717302614102e-39	"11"	"HNRNPAB"
"COPS3"	2.50891664616067e-43	0.48462132324074	0.624	0.18	5.31513991489137e-39	"11"	"COPS3"
"CDCA2"	2.57343327430372e-43	4.12332863480246	0.367	0.011	5.45181839161243e-39	"11"	"CDCA2"
"NME21"	2.91802054558168e-43	0.456963694261738	0.668	0.307	6.18182652581479e-39	"11"	"NME2"
"DDX12P"	3.68534171055596e-43	0.543331578815569	0.417	0.067	7.8073964138128e-39	"11"	"DDX12P"
"FAM96A"	4.03183446691867e-43	0.401400677873077	0.643	0.212	8.5414413181672e-39	"11"	"FAM96A"
"BLOC1S1-RDH53"	5.36954052811749e-43	0.341263237037437	0.652	0.337	1.13753716088169e-38	"11"	"BLOC1S1-RDH5"
"PPM1G2"	7.28827263491389e-43	0.456013684305546	0.671	0.268	1.54402055770651e-38	"11"	"PPM1G"
"CKAP2L"	7.83225419701216e-43	4.58620554144496	0.395	0.009	1.65926305163703e-38	"11"	"CKAP2L"
"CHAF1A"	7.95778720785349e-43	1.26508494484843	0.439	0.03	1.68585721998376e-38	"11"	"CHAF1A"
"ANLN"	1.15273205199512e-42	4.97270339139022	0.398	0.011	2.44206285215166e-38	"11"	"ANLN"
"DSCC1"	1.34633277593741e-42	4.03147239114143	0.386	0.008	2.8522059858234e-38	"11"	"DSCC1"
"DBI1"	1.57088830608361e-42	0.305620333596562	0.639	0.348	3.32792687643813e-38	"11"	"DBI"
"E2F1"	1.98673356009699e-42	3.64561893548082	0.423	0.009	4.20889504706548e-38	"11"	"E2F1"
"GMPS"	2.0655550289995e-42	0.691465726269421	0.567	0.139	4.37587832893544e-38	"11"	"GMPS"
"HNRNPM1"	2.06825069578064e-42	0.450782145064718	0.799	0.372	4.38158909901128e-38	"11"	"HNRNPM"
"RAB27A2"	2.17277535602115e-42	0.486867683425476	0.627	0.22	4.60302459173082e-38	"11"	"RAB27A"
"PPP4C"	2.82041029126123e-42	0.382109545074601	0.727	0.292	5.97503920203692e-38	"11"	"PPP4C"
"VBP1"	3.18543741007378e-42	0.344390806367732	0.643	0.222	6.7483491532413e-38	"11"	"VBP1"
"APOBEC3B"	3.21412791853118e-42	4.69681773304472	0.423	0.1	6.80912999540831e-38	"11"	"APOBEC3B"
"SIRPG3"	4.49250200145673e-42	0.501362783502224	0.73	0.32	9.51736549008607e-38	"11"	"SIRPG"
"PSMB63"	6.29937378013018e-42	0.459794434651154	0.743	0.335	1.33452233532058e-37	"11"	"PSMB6"
"LAP32"	7.90009549035725e-42	0.429780692812512	0.596	0.201	1.67363522963218e-37	"11"	"LAP3"
"PSMB32"	9.30615515430777e-42	0.485985816807145	0.809	0.449	1.9715089694401e-37	"11"	"PSMB3"
"PMVK1"	9.40385610517106e-42	0.447927128656148	0.624	0.192	1.99220691588049e-37	"11"	"PMVK"
"CCNF"	1.08680907041795e-41	1.78941057946758	0.404	0.031	2.30240501568043e-37	"11"	"CCNF"
"RBBP4"	1.71195701066865e-41	0.479272805118186	0.787	0.36	3.62678092710154e-37	"11"	"RBBP4"
"PLK4"	1.75453237203505e-41	2.07237507197251	0.395	0.018	3.71697683015625e-37	"11"	"PLK4"
"ORC1"	1.87266446563128e-41	4.03512843367458	0.408	0.012	3.96723967043987e-37	"11"	"ORC1"
"CEP152"	1.92071117262374e-41	0.282573041717922	0.433	0.057	4.06902661920339e-37	"11"	"CEP152"
"CYCS3"	2.25826282355628e-41	0.378244108459145	0.746	0.311	4.78412979170398e-37	"11"	"CYCS"
"TMX11"	2.32498796781045e-41	0.411610574192939	0.671	0.254	4.92548700980643e-37	"11"	"TMX1"
"GUSB"	3.01398893359516e-41	0.527909953542461	0.608	0.175	6.38513555582135e-37	"11"	"GUSB"
"STOML2"	3.21731860302728e-41	0.468233297655097	0.652	0.196	6.8158894605133e-37	"11"	"STOML2"
"HSPD1"	3.32254196993156e-41	0.527217014064642	0.715	0.308	7.03880516330001e-37	"11"	"HSPD1"
"NUP93"	3.97459261133353e-41	0.504487870983881	0.545	0.147	8.42017444711008e-37	"11"	"NUP93"
"TOMM52"	4.17122762565714e-41	0.336092909628538	0.63	0.273	8.83674572495466e-37	"11"	"TOMM5"
"CDCA3"	5.84785154069694e-41	4.21593517812239	0.386	0.014	1.23886734889665e-36	"11"	"CDCA3"
"C21orf58"	6.81612071409253e-41	1.60504112118414	0.398	0.033	1.4439951732805e-36	"11"	"C21orf58"
"ACAA22"	8.42366652593204e-41	0.339231126320831	0.693	0.248	1.7845537535187e-36	"11"	"ACAA2"
"SRSF4"	9.43842392346337e-41	0.33315688033634	0.708	0.302	1.99953010818571e-36	"11"	"SRSF4"
"MTCH2"	1.05676586353264e-40	0.360597399417944	0.633	0.188	2.2387584818939e-36	"11"	"MTCH2"
"HSD17B101"	1.20151662733706e-40	0.407136480543309	0.683	0.256	2.54541297501356e-36	"11"	"HSD17B10"
"PPP1CA"	1.63461546548412e-40	0.455666943073009	0.897	0.568	3.46293286362812e-36	"11"	"PPP1CA"
"LGALS32"	1.91138208665014e-40	0.277988649935458	0.539	0.222	4.04926295056832e-36	"11"	"LGALS3"
"ECT2"	2.23515474304305e-40	2.50277825515872	0.395	0.021	4.73517532313671e-36	"11"	"ECT2"
"SUPT16H"	2.43447589359503e-40	0.318394477077595	0.721	0.298	5.15743718058107e-36	"11"	"SUPT16H"
"ZDHHC12"	3.09859450190688e-40	0.42201509785566	0.571	0.155	6.56437245228972e-36	"11"	"ZDHHC12"
"CEP55"	4.62054239629313e-40	2.86039156278578	0.392	0.016	9.78861906654701e-36	"11"	"CEP55"
"GINS4"	6.99077394952575e-40	1.79997308119088	0.382	0.026	1.48099546120703e-35	"11"	"GINS4"
"PARP1"	7.77675107712334e-40	0.41849861006396	0.774	0.371	1.64750471568858e-35	"11"	"PARP1"
"ICMT"	8.98999899482734e-40	0.355477205030434	0.476	0.086	1.90453128705417e-35	"11"	"ICMT"
"SYNC1"	9.93783970778555e-40	0.296418782906102	0.724	0.32	2.10533134209437e-35	"11"	"SYNC"
"FANCL1"	1.03340221011828e-39	0.716728946981874	0.53	0.138	2.18926258213559e-35	"11"	"FANCL"
"PSME23"	1.05844024882746e-39	0.451553918011893	0.837	0.504	2.24230566714097e-35	"11"	"PSME2"
"PFKP1"	1.26387267117335e-39	0.453810603994629	0.696	0.265	2.67751425388074e-35	"11"	"PFKP"
"SF3B4"	1.98187682146213e-39	0.361505133167754	0.693	0.263	4.19860604626753e-35	"11"	"SF3B4"
"PUF601"	2.41000276781736e-39	0.392067167024427	0.759	0.332	5.10559086362107e-35	"11"	"PUF60"
"HIST1H1C"	4.70874467389934e-39	1.53874398762828	0.461	0.162	9.97547559165575e-35	"11"	"HIST1H1C"
"MASTL"	4.87439920580967e-39	1.12163778491933	0.495	0.123	1.03264147175078e-34	"11"	"MASTL"
"SNRNP40"	6.32625624183413e-39	0.364731126984596	0.661	0.23	1.34021738483256e-34	"11"	"SNRNP40"
"MAPRE1"	6.94770871553246e-39	0.327506827524082	0.727	0.28	1.47187209138555e-34	"11"	"MAPRE1"
"RBL1"	7.54111033013227e-39	0.264116473750741	0.517	0.141	1.59758422343852e-34	"11"	"RBL1"
"STIP12"	7.81064304666024e-39	0.474583248057208	0.655	0.235	1.65468472943497e-34	"11"	"STIP1"
"ARHGAP11A"	1.00376877436392e-38	1.40911261773636	0.389	0.037	2.12648414848996e-34	"11"	"ARHGAP11A"
"RAD9A1"	1.69967798367483e-38	0.40942539164277	0.812	0.487	3.60076780841512e-34	"11"	"RAD9A"
"ARL6IP6"	1.91407851865479e-38	0.461245781778778	0.592	0.203	4.05497534177017e-34	"11"	"ARL6IP6"
"CDC7"	3.17797483998271e-38	0.278428380585134	0.455	0.068	6.73253969850338e-34	"11"	"CDC7"
"PRPS2"	3.24788160606442e-38	0.280053223859991	0.467	0.119	6.88063718244748e-34	"11"	"PRPS2"
"CKAP2"	3.35345209350742e-38	0.469771493929465	0.483	0.115	7.10428826009547e-34	"11"	"CKAP2"
"CASP2"	4.04792131379199e-38	0.443859485288764	0.658	0.253	8.57552130326833e-34	"11"	"CASP2"
"PMF1-BGLAP2"	4.41288272833017e-38	0.351190520319133	0.715	0.302	9.34869205996747e-34	"11"	"PMF1-BGLAP"
"SGO2"	4.6512736681083e-38	1.68295571791329	0.373	0.026	9.85372326588743e-34	"11"	"SGO2"
"SLC4A51"	4.95854220583363e-38	0.316083490825562	0.643	0.255	1.05046716630586e-33	"11"	"SLC4A5"
"TRIP13"	6.90276047779694e-38	4.29387043284571	0.364	0.009	1.46234980722128e-33	"11"	"TRIP13"
"CLTA1"	8.20839766747532e-38	0.281642028807864	0.665	0.256	1.73894904585465e-33	"11"	"CLTA"
"MIR6361"	8.94522238596873e-38	0.290430891577363	0.69	0.376	1.89504536246748e-33	"11"	"MIR636"
"MPC2"	9.57953845311491e-38	0.265928451596705	0.652	0.255	2.02942522129239e-33	"11"	"MPC2"
"ELAVL11"	1.22511796187679e-37	0.295648984463413	0.583	0.174	2.59541240223599e-33	"11"	"ELAVL1"
"NEIL3"	1.33603070472734e-37	3.232559849925	0.386	0.014	2.83038104796487e-33	"11"	"NEIL3"
"PTPN73"	1.41784777943883e-37	0.461332886081539	0.796	0.427	3.00371052074115e-33	"11"	"PTPN7"
"NUP107"	1.64073254177696e-37	0.40678855259343	0.589	0.185	3.4758918897545e-33	"11"	"NUP107"
"PA2G4"	1.89897044791922e-37	0.38423654575578	0.777	0.351	4.02296889391687e-33	"11"	"PA2G4"
"FAM111A"	1.91019807930345e-37	0.542693523859657	0.618	0.202	4.04675463100436e-33	"11"	"FAM111A"
"TPM3"	2.05129318739127e-37	0.412135228390894	0.915	0.614	4.3456646174884e-33	"11"	"TPM3"
"SFXN11"	2.22967346076065e-37	0.399293553601159	0.658	0.285	4.72356322662144e-33	"11"	"SFXN1"
"KIF18B"	2.46913667103764e-37	6.02218696976778	0.354	0.006	5.23086603759323e-33	"11"	"KIF18B"
"GPI"	2.54904210642275e-37	0.440059196941454	0.806	0.391	5.4001457024566e-33	"11"	"GPI"
"OASL2"	2.54905741871253e-37	0.504664183326227	0.577	0.188	5.40017814154249e-33	"11"	"OASL"
"DNPH11"	2.57771181302896e-37	0.273335508262467	0.599	0.224	5.46088247590185e-33	"11"	"DNPH1"
"DCTPP1"	3.52349205737854e-37	0.683419889762623	0.552	0.127	7.46451792355645e-33	"11"	"DCTPP1"
"KIFC1"	3.96406560874948e-37	4.53501729365974	0.361	0.012	8.39787299213576e-33	"11"	"KIFC1"
"MYBL2"	4.65360868084784e-37	5.58798645615287	0.373	0.006	9.85866999037615e-33	"11"	"MYBL2"
"PSMA62"	4.81633948908622e-37	0.477042682998432	0.781	0.418	1.02034152076292e-32	"11"	"PSMA6"
"ZGRF1"	5.86985799303931e-37	0.723195700942476	0.401	0.03	1.24352941582538e-32	"11"	"ZGRF1"
"RUVBL2"	7.64117107313252e-37	0.348686145250713	0.524	0.129	1.61878209184312e-32	"11"	"RUVBL2"
"NDUFA91"	8.05857052020375e-37	0.295340680415915	0.668	0.248	1.70720816470516e-32	"11"	"NDUFA9"
"PSMD12"	8.09956253146959e-37	0.465754131289633	0.649	0.223	1.71589232229183e-32	"11"	"PSMD1"
"ENTPD1-AS12"	9.97594482107375e-37	0.460016070880495	0.489	0.134	2.11340391034447e-32	"11"	"ENTPD1-AS1"
"RAB8A"	1.75115616691855e-36	0.369164312759672	0.765	0.33	3.70982433961695e-32	"11"	"RAB8A"
"SKA1"	1.99124601155072e-36	4.42582094886098	0.364	0.008	4.21845467547021e-32	"11"	"SKA1"
"SLC25A31"	2.6314470107995e-36	0.452609756140856	0.868	0.481	5.57472049237875e-32	"11"	"SLC25A3"
"HLA-DQB13"	3.15201307555698e-36	0.448714742002157	0.539	0.225	6.67753970056747e-32	"11"	"HLA-DQB1"
"SHMT1"	4.67823602955252e-36	0.329340398967542	0.445	0.072	9.910843028607e-32	"11"	"SHMT1"
"DPM2"	4.87582549850989e-36	0.280089139466471	0.564	0.183	1.03294363185932e-31	"11"	"DPM2"
"APOBEC3C2"	5.10101859551927e-36	0.477898382315963	0.824	0.49	1.08065078946076e-31	"11"	"APOBEC3C"
"DNA2"	7.11540969987703e-36	2.72139394981127	0.386	0.018	1.50739954491895e-31	"11"	"DNA2"
"KIF4B"	7.42130745357643e-36	4.68553061026072	0.367	0.004	1.57220398404017e-31	"11"	"KIF4B"
"CSRP1"	8.33465500230116e-36	0.351447395670512	0.618	0.197	1.7656966622375e-31	"11"	"CSRP1"
"MRPL13"	8.43041183914608e-36	0.330980253462619	0.561	0.183	1.7859827481231e-31	"11"	"MRPL13"
"PMF13"	8.45658631905504e-36	0.362345387452547	0.715	0.316	1.79152781169181e-31	"11"	"PMF1"
"PTTG3P1"	1.96198126283324e-35	1.67142341188228	0.364	0.073	4.15645730531222e-31	"11"	"PTTG3P"
"HIST1H1B"	2.19752424281412e-35	3.47919742991169	0.379	0.015	4.65545510840171e-31	"11"	"HIST1H1B"
"LRRC59"	2.20701894879761e-35	0.586415667623867	0.476	0.099	4.67556964302774e-31	"11"	"LRRC59"
"CNOT91"	2.50708291378733e-35	0.312301290602141	0.705	0.321	5.31125515285845e-31	"11"	"CNOT9"
"UBE2N1"	2.79253854962595e-35	0.358525222037203	0.803	0.393	5.91599291738257e-31	"11"	"UBE2N"
"ARPC1B1"	3.15906596925496e-35	0.427139502498736	0.862	0.59	6.69248125586663e-31	"11"	"ARPC1B"
"DHX15"	3.25885112950922e-35	0.395598420579805	0.677	0.244	6.90387611786529e-31	"11"	"DHX15"
"KIF18A"	3.48417595233767e-35	2.13328038525963	0.364	0.023	7.38122675502736e-31	"11"	"KIF18A"
"OXCT1"	3.50665457382448e-35	0.394349556783371	0.514	0.17	7.42884771464716e-31	"11"	"OXCT1"
"XRCC5"	3.63085318089189e-35	0.419613584154018	0.85	0.497	7.69196246371946e-31	"11"	"XRCC5"
"HIST1H2AM"	5.07161663139969e-35	1.75993363471304	0.348	0.041	1.07442198336202e-30	"11"	"HIST1H2AM"
"MYL62"	5.67588437406422e-35	0.513756016243958	0.812	0.54	1.20243610464551e-30	"11"	"MYL6"
"SRSF3"	6.51523334562309e-35	0.401655052586254	0.862	0.523	1.38025218427025e-30	"11"	"SRSF3"
"MRPL37"	6.87984370527598e-35	0.392289819931214	0.508	0.151	1.45749488896272e-30	"11"	"MRPL37"
"SERBP1"	7.52240273641685e-35	0.279469872761043	0.74	0.388	1.59362101970991e-30	"11"	"SERBP1"
"POLD2"	1.18784652026387e-34	0.507212980887551	0.527	0.114	2.516452853179e-30	"11"	"POLD2"
"RHOA"	1.29912656446815e-34	0.391483638706612	0.887	0.595	2.75219962682578e-30	"11"	"RHOA"
"OAS31"	1.31526678534275e-34	0.342304540766204	0.583	0.167	2.78639268474861e-30	"11"	"OAS3"
"NUDT52"	1.46438307259862e-34	0.339808628093181	0.671	0.271	3.10229553930018e-30	"11"	"NUDT5"
"DDB21"	1.57597512782136e-34	0.340956989191156	0.624	0.218	3.33870330828955e-30	"11"	"DDB2"
"GARS"	1.95796729033813e-34	0.368770321052966	0.599	0.205	4.14795370458132e-30	"11"	"GARS"
